customer_id,age,gender,items_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases
997,29,male,sandals,footwear,91,delaware,l,maroon,summer,4.9,yes,standard,yes,yes,32,bank transfer,quarterly
998,64,male,pants,clothing,30,kentucky,m,cyan,spring,3.6,yes,express,yes,yes,31,cash,fortnightly
999,51,male,shoes,footwear,90,connecticut,m,white,spring,3.8,yes,next day air,yes,yes,48,bank transfer,bi-weekly
1000,50,male,socks,clothing,28,new mexico,l,brown,spring,2.9,yes,standard,yes,yes,23,debit card,monthly
1001,43,male,socks,clothing,46,georgia,m,red,winter,3.9,yes,express,yes,yes,1,bank transfer,bi-weekly
1002,61,male,dress,clothing,60,washington,m,orange,fall,3.6,yes,standard,yes,yes,4,debit card,fortnightly
1003,55,male,shoes,footwear,59,north dakota,m,white,spring,3.5,yes,store pickup,yes,yes,3,bank transfer,bi-weekly
1004,56,male,hat,accessories,68,ohio,m,green,fall,4,yes,store pickup,yes,yes,3,cash,bi-weekly
1005,33,male,backpack,accessories,79,tennessee,m,black,summer,4.8,yes,2-day shipping,yes,yes,44,cash,annually
1006,43,male,backpack,accessories,94,new york,m,gold,winter,3.9,yes,store pickup,yes,yes,5,debit card,bi-weekly
1007,21,male,pants,clothing,83,michigan,s,lavender,summer,4.5,yes,next day air,yes,yes,50,venmo,quarterly
1008,58,male,gloves,accessories,62,georgia,xl,turquoise,spring,4.8,yes,standard,yes,yes,2,credit card,annually
1009,41,male,scarf,accessories,85,new mexico,m,pink,spring,2.6,yes,store pickup,yes,yes,29,paypal,annually
1010,39,male,hoodie,clothing,30,louisiana,m,silver,summer,3.1,yes,express,yes,yes,11,venmo,annually
1011,54,male,jeans,clothing,24,south dakota,xl,gray,spring,4.7,yes,2-day shipping,yes,yes,37,credit card,fortnightly
1012,43,male,backpack,accessories,25,montana,l,indigo,spring,2.9,yes,next day air,yes,yes,32,debit card,fortnightly
1013,28,male,sandals,footwear,37,new mexico,l,teal,summer,3.8,yes,express,yes,yes,27,credit card,annually
1014,59,male,belt,accessories,69,south carolina,xl,green,summer,3.8,yes,2-day shipping,yes,yes,31,venmo,bi-weekly
1015,28,male,shoes,footwear,97,ohio,m,violet,summer,3,yes,standard,yes,yes,36,debit card,fortnightly
1016,68,male,gloves,accessories,24,north carolina,m,cyan,summer,4.1,yes,standard,yes,yes,34,cash,weekly
1017,20,male,belt,accessories,30,idaho,xl,blue,summer,3.4,yes,express,yes,yes,15,bank transfer,every 3 months
1018,21,male,jacket,outerwear,53,oklahoma,l,orange,fall,2.5,yes,express,yes,yes,14,credit card,annually
1019,50,male,dress,clothing,70,georgia,xl,charcoal,spring,4.9,yes,next day air,yes,yes,46,cash,weekly
1020,32,male,shirt,clothing,76,kentucky,s,beige,winter,2.8,yes,standard,yes,yes,33,venmo,bi-weekly
1021,24,male,scarf,accessories,95,delaware,m,black,fall,4.5,yes,express,yes,yes,41,debit card,annually
1022,55,male,coat,outerwear,51,massachusetts,s,lavender,winter,4.9,yes,2-day shipping,yes,yes,39,paypal,weekly
1023,61,male,handbag,accessories,41,nebraska,m,lavender,winter,4.9,yes,store pickup,yes,yes,7,cash,annually
1024,61,male,sunglasses,accessories,71,maine,s,turquoise,winter,3.5,yes,free shipping,yes,yes,29,bank transfer,every 3 months
1025,28,male,t-shirt,clothing,66,pennsylvania,m,purple,summer,3.5,yes,free shipping,yes,yes,18,venmo,quarterly
1026,60,male,shirt,clothing,84,nebraska,m,olive,winter,4.9,yes,free shipping,yes,yes,15,credit card,annually
1027,49,male,handbag,accessories,95,virginia,l,turquoise,winter,3,yes,express,yes,yes,39,paypal,bi-weekly
1028,33,male,jewelry,accessories,90,ohio,l,teal,summer,2.8,yes,next day air,yes,yes,11,cash,monthly
1029,45,male,hoodie,clothing,36,nebraska,s,lavender,summer,3.7,yes,standard,yes,yes,4,cash,fortnightly
1030,29,male,gloves,accessories,22,ohio,m,purple,spring,3.6,yes,2-day shipping,yes,yes,33,venmo,bi-weekly
1031,58,male,coat,outerwear,89,kentucky,l,blue,winter,3.3,yes,next day air,yes,yes,37,debit card,quarterly
1032,22,male,sandals,footwear,50,tennessee,m,teal,spring,3.4,yes,free shipping,yes,yes,32,cash,quarterly
1033,55,male,boots,footwear,36,maine,m,lavender,fall,4,yes,free shipping,yes,yes,44,credit card,quarterly
1034,19,male,pants,clothing,52,montana,s,silver,spring,4.6,yes,free shipping,yes,yes,41,bank transfer,quarterly
1035,68,male,socks,clothing,29,maryland,m,olive,fall,4.2,yes,next day air,yes,yes,44,bank transfer,weekly
1036,61,male,blouse,clothing,89,georgia,m,brown,fall,2.8,yes,express,yes,yes,32,venmo,annually
1037,68,male,handbag,accessories,47,hawaii,m,yellow,fall,3.7,yes,2-day shipping,yes,yes,13,bank transfer,monthly
1038,52,male,jewelry,accessories,25,rhode island,xl,brown,spring,3.4,yes,standard,yes,yes,48,debit card,quarterly
1039,41,male,pants,clothing,74,nebraska,xl,cyan,fall,3,yes,express,yes,yes,3,bank transfer,weekly
1040,29,male,belt,accessories,46,michigan,m,magenta,fall,4.8,yes,standard,yes,yes,39,venmo,monthly
1041,68,male,jeans,clothing,22,north carolina,s,magenta,fall,4,yes,next day air,yes,yes,7,cash,fortnightly
1042,36,male,shirt,clothing,25,minnesota,m,orange,summer,4.9,yes,next day air,yes,yes,11,cash,fortnightly
1043,55,male,belt,accessories,80,maryland,m,maroon,spring,4.9,yes,next day air,yes,yes,47,credit card,weekly
1044,28,male,jeans,clothing,76,hawaii,m,green,spring,3.3,yes,2-day shipping,yes,yes,28,debit card,fortnightly
1045,39,male,jeans,clothing,30,oregon,l,teal,summer,4.4,yes,next day air,yes,yes,17,bank transfer,every 3 months
1046,54,male,sweater,clothing,79,new mexico,l,black,fall,3.5,yes,2-day shipping,yes,yes,11,paypal,bi-weekly
1047,40,male,sneakers,footwear,22,illinois,m,magenta,winter,4.2,yes,standard,yes,yes,12,venmo,annually
1048,31,male,socks,clothing,36,utah,s,olive,fall,4.2,yes,standard,yes,yes,7,credit card,fortnightly
1049,30,male,socks,clothing,77,maine,l,yellow,fall,2.7,yes,standard,yes,yes,19,venmo,fortnightly
1050,45,male,sunglasses,accessories,33,virginia,s,purple,fall,2.8,yes,store pickup,yes,yes,24,cash,quarterly
1051,48,male,sneakers,footwear,64,florida,m,beige,winter,3.8,yes,next day air,yes,yes,19,venmo,monthly
1052,45,male,socks,clothing,53,ohio,m,indigo,fall,2.6,yes,free shipping,yes,yes,39,paypal,annually
1053,60,male,shoes,footwear,36,virginia,xl,pink,fall,3,yes,2-day shipping,yes,yes,1,credit card,fortnightly
1054,59,male,blouse,clothing,70,kansas,m,blue,spring,3.3,no,2-day shipping,yes,yes,10,debit card,bi-weekly
1055,18,male,shorts,clothing,96,arkansas,l,cyan,winter,4.9,no,express,yes,yes,48,paypal,quarterly
1056,70,male,jacket,outerwear,27,massachusetts,m,orange,spring,3.3,no,next day air,yes,yes,24,debit card,annually
1057,20,male,sweater,clothing,64,idaho,l,black,winter,2.9,no,2-day shipping,yes,yes,42,venmo,fortnightly
1058,65,male,jacket,outerwear,23,wisconsin,s,maroon,spring,4.4,no,2-day shipping,yes,yes,20,credit card,weekly
1059,29,male,scarf,accessories,33,new mexico,l,violet,summer,3.1,no,next day air,yes,yes,49,bank transfer,every 3 months
1060,22,male,jacket,outerwear,34,north carolina,m,beige,winter,2.5,no,standard,yes,yes,25,debit card,monthly
1061,27,male,sweater,clothing,35,iowa,s,gray,summer,2.6,no,next day air,yes,yes,21,debit card,every 3 months
1062,36,male,coat,outerwear,62,idaho,m,gray,summer,4.4,no,free shipping,yes,yes,12,venmo,every 3 months
1063,59,male,boots,footwear,75,ohio,m,brown,fall,2.6,no,next day air,yes,yes,21,debit card,every 3 months
1064,62,male,hoodie,clothing,29,alabama,s,indigo,summer,3.3,no,free shipping,yes,yes,35,cash,monthly
1065,34,male,hat,accessories,28,wyoming,m,violet,spring,3.5,no,express,yes,yes,42,credit card,every 3 months
1066,59,male,t-shirt,clothing,20,alabama,xl,blue,spring,4.1,no,store pickup,yes,yes,3,paypal,every 3 months
1067,49,male,coat,outerwear,96,mississippi,m,red,winter,4,no,store pickup,yes,yes,11,paypal,bi-weekly
1068,18,male,dress,clothing,43,pennsylvania,s,peach,summer,2.7,no,2-day shipping,yes,yes,22,paypal,quarterly
1069,55,male,shirt,clothing,94,wyoming,m,olive,fall,2.5,no,standard,yes,yes,47,credit card,weekly
1070,38,male,skirt,clothing,81,maryland,xl,white,fall,4.3,no,next day air,yes,yes,33,venmo,every 3 months
1071,50,male,jewelry,accessories,75,north carolina,m,magenta,summer,3.3,no,free shipping,yes,yes,50,debit card,weekly
1072,61,male,hat,accessories,81,pennsylvania,m,beige,summer,2.6,no,express,yes,yes,46,credit card,monthly
1073,48,male,shorts,clothing,92,idaho,l,gold,fall,3.5,no,express,yes,yes,34,debit card,fortnightly
1074,22,male,scarf,accessories,96,california,xl,purple,spring,4,no,store pickup,yes,yes,33,credit card,monthly
1075,48,male,jewelry,accessories,71,tennessee,s,white,fall,2.6,no,standard,yes,yes,45,bank transfer,fortnightly
1076,57,male,sunglasses,accessories,50,missouri,l,indigo,summer,4.9,no,next day air,yes,yes,32,debit card,bi-weekly
1077,33,male,coat,outerwear,72,north dakota,l,charcoal,spring,2.9,no,standard,yes,yes,47,venmo,bi-weekly
1078,58,male,jacket,outerwear,28,west virginia,m,pink,winter,3.7,no,standard,yes,yes,5,paypal,quarterly
1079,37,male,sweater,clothing,59,arizona,m,silver,fall,4.4,no,express,yes,yes,49,credit card,fortnightly
1080,18,male,coat,outerwear,33,oklahoma,s,blue,summer,4.4,no,free shipping,yes,yes,48,bank transfer,monthly
1081,65,male,scarf,accessories,59,pennsylvania,l,blue,fall,3.8,no,express,yes,yes,22,cash,every 3 months
1082,62,male,belt,accessories,30,idaho,xl,brown,spring,4.5,no,standard,yes,yes,45,credit card,annually
1083,54,male,hat,accessories,85,south carolina,xl,cyan,winter,2.6,no,next day air,yes,yes,30,venmo,quarterly
1084,35,male,backpack,accessories,97,washington,l,teal,summer,3.3,no,store pickup,yes,yes,43,cash,weekly
1085,34,male,t-shirt,clothing,36,arkansas,s,purple,fall,4.1,no,next day air,yes,yes,48,cash,quarterly
1086,25,male,jewelry,accessories,85,utah,m,turquoise,winter,3,no,store pickup,yes,yes,23,venmo,fortnightly
1087,53,male,sunglasses,accessories,62,alaska,m,olive,winter,3,no,free shipping,yes,yes,27,paypal,bi-weekly
1088,45,male,jeans,clothing,71,west virginia,s,white,winter,3.4,no,next day air,yes,yes,7,bank transfer,monthly
1089,49,male,pants,clothing,21,louisiana,m,turquoise,winter,2.7,no,free shipping,yes,yes,2,paypal,weekly
1090,40,male,backpack,accessories,61,arizona,m,silver,spring,3.8,no,next day air,yes,yes,33,paypal,bi-weekly
1091,38,male,scarf,accessories,58,connecticut,m,violet,spring,4.2,no,store pickup,yes,yes,27,cash,fortnightly
1092,44,male,sweater,clothing,80,north carolina,l,lavender,spring,4.7,no,store pickup,yes,yes,6,credit card,fortnightly
1093,68,male,jewelry,accessories,50,south dakota,l,magenta,spring,4.1,no,2-day shipping,yes,yes,20,venmo,quarterly
1094,60,male,sneakers,footwear,48,delaware,s,indigo,winter,4.2,no,2-day shipping,yes,yes,46,venmo,every 3 months
1095,25,male,jewelry,accessories,40,connecticut,m,black,winter,4.8,no,next day air,yes,yes,25,cash,quarterly
1096,19,male,coat,outerwear,34,tennessee,s,peach,summer,3,no,free shipping,yes,yes,30,bank transfer,quarterly
1097,57,male,coat,outerwear,46,new hampshire,s,beige,fall,2.6,no,standard,yes,yes,48,credit card,annually
1098,58,male,sunglasses,accessories,27,vermont,m,black,summer,3.2,no,store pickup,yes,yes,47,bank transfer,weekly
1099,49,male,handbag,accessories,98,idaho,s,turquoise,spring,3.6,no,next day air,yes,yes,27,credit card,weekly
1100,19,male,sweater,clothing,73,north carolina,m,peach,fall,2.6,no,next day air,yes,yes,45,bank transfer,fortnightly
1101,50,male,pants,clothing,28,nevada,l,gold,spring,4.4,no,express,yes,yes,2,credit card,weekly
1102,30,male,gloves,accessories,76,delaware,xl,silver,fall,3,no,free shipping,yes,yes,39,cash,fortnightly
1103,52,male,sweater,clothing,83,texas,m,peach,fall,2.9,no,express,yes,yes,24,cash,fortnightly
1104,35,male,hoodie,clothing,23,tennessee,s,charcoal,spring,4.3,no,free shipping,yes,yes,8,debit card,bi-weekly
1105,35,male,hat,accessories,28,delaware,m,beige,fall,3.1,no,express,yes,yes,8,bank transfer,quarterly
1106,33,male,t-shirt,clothing,83,massachusetts,s,olive,spring,3,no,next day air,yes,yes,6,venmo,every 3 months
1107,52,male,skirt,clothing,96,minnesota,l,violet,winter,3.6,no,store pickup,yes,yes,12,venmo,fortnightly
1108,69,male,sneakers,footwear,62,texas,m,peach,fall,2.8,no,store pickup,yes,yes,26,bank transfer,weekly
1109,27,male,shorts,clothing,25,nebraska,m,teal,fall,2.8,no,standard,yes,yes,50,cash,fortnightly
1110,66,male,hoodie,clothing,97,oklahoma,l,violet,winter,4.9,no,next day air,yes,yes,2,venmo,weekly
1111,28,male,hoodie,clothing,61,texas,l,cyan,fall,3,no,standard,yes,yes,31,cash,bi-weekly
1112,22,male,shoes,footwear,66,new york,s,olive,summer,4.1,no,next day air,yes,yes,4,credit card,bi-weekly
1113,69,male,hoodie,clothing,67,washington,xl,pink,spring,4.6,no,free shipping,yes,yes,32,paypal,quarterly
1114,28,male,sunglasses,accessories,80,maryland,m,purple,summer,4.8,no,next day air,yes,yes,11,paypal,bi-weekly
1115,55,male,skirt,clothing,25,new hampshire,l,violet,fall,2.6,no,next day air,yes,yes,47,bank transfer,every 3 months
1116,30,male,hat,accessories,58,new york,s,peach,fall,4,no,2-day shipping,yes,yes,37,cash,weekly
1117,67,male,backpack,accessories,96,hawaii,m,charcoal,winter,4.2,no,express,yes,yes,39,paypal,fortnightly
1118,25,male,sunglasses,accessories,77,california,l,lavender,spring,4.5,no,store pickup,yes,yes,24,credit card,monthly
1119,49,male,belt,accessories,65,indiana,m,purple,summer,4.9,no,standard,yes,yes,11,paypal,every 3 months
1120,34,male,jewelry,accessories,36,louisiana,m,indigo,spring,3.1,no,standard,yes,yes,36,credit card,weekly
1121,22,male,sneakers,footwear,84,pennsylvania,m,magenta,winter,4,no,next day air,yes,yes,40,debit card,monthly
1122,63,male,t-shirt,clothing,58,florida,xl,peach,fall,3.2,no,express,yes,yes,25,cash,quarterly
1123,70,male,handbag,accessories,62,north carolina,s,charcoal,spring,4.3,no,2-day shipping,yes,yes,12,credit card,annually
1124,36,male,hat,accessories,67,massachusetts,s,purple,fall,2.5,no,store pickup,yes,yes,38,cash,monthly
1125,42,male,sweater,clothing,20,iowa,m,orange,spring,4.9,no,express,yes,yes,40,cash,quarterly
1126,27,male,sandals,footwear,90,north dakota,m,lavender,summer,2.7,no,2-day shipping,yes,yes,10,bank transfer,weekly
1127,23,male,scarf,accessories,58,iowa,l,beige,winter,3.4,no,standard,yes,yes,47,venmo,fortnightly
1128,50,male,shirt,clothing,53,delaware,xl,maroon,spring,4.8,no,store pickup,yes,yes,22,debit card,monthly
1129,56,male,gloves,accessories,30,new york,l,charcoal,winter,4.7,no,next day air,yes,yes,35,debit card,monthly
1130,37,male,hoodie,clothing,65,new hampshire,xl,white,winter,4.7,no,express,yes,yes,46,venmo,fortnightly
1131,67,male,jewelry,accessories,41,kentucky,m,lavender,summer,3.9,no,standard,yes,yes,30,paypal,bi-weekly
1132,67,male,shirt,clothing,73,illinois,m,black,spring,3.7,no,express,yes,yes,20,bank transfer,monthly
1133,50,male,hoodie,clothing,98,north carolina,s,teal,spring,4.3,no,store pickup,yes,yes,25,cash,fortnightly
1134,36,male,shoes,footwear,36,connecticut,xl,magenta,winter,4.1,no,2-day shipping,yes,yes,29,cash,weekly
1135,62,male,t-shirt,clothing,81,wisconsin,m,brown,summer,4.6,no,express,yes,yes,2,venmo,every 3 months
1136,65,male,skirt,clothing,90,massachusetts,l,peach,winter,3.6,no,2-day shipping,yes,yes,32,bank transfer,quarterly
1137,23,male,handbag,accessories,83,illinois,s,cyan,summer,4.8,no,free shipping,yes,yes,37,cash,monthly
1138,46,male,shirt,clothing,91,new mexico,xl,pink,winter,2.8,no,2-day shipping,yes,yes,16,bank transfer,every 3 months
1139,18,male,pants,clothing,36,iowa,m,purple,summer,4.7,no,express,yes,yes,32,venmo,fortnightly
1140,58,male,coat,outerwear,53,alabama,l,purple,spring,3.9,no,standard,yes,yes,42,debit card,bi-weekly
1141,31,male,jeans,clothing,39,maryland,m,white,winter,2.6,no,store pickup,yes,yes,6,credit card,every 3 months
1142,39,male,gloves,accessories,33,ohio,s,silver,winter,4.7,no,next day air,yes,yes,23,paypal,fortnightly
1143,69,male,t-shirt,clothing,76,ohio,l,green,spring,3.5,no,store pickup,yes,yes,27,venmo,bi-weekly
1144,68,male,boots,footwear,23,nevada,l,teal,winter,4.4,no,standard,yes,yes,43,paypal,quarterly
1145,41,male,jeans,clothing,54,south carolina,s,indigo,fall,4.4,no,2-day shipping,yes,yes,25,bank transfer,fortnightly
1146,31,male,sneakers,footwear,89,nevada,l,pink,summer,3,no,express,yes,yes,30,cash,every 3 months
1147,48,male,sneakers,footwear,38,wisconsin,m,indigo,summer,4.2,no,standard,yes,yes,7,bank transfer,every 3 months
1148,59,male,hat,accessories,36,tennessee,xl,red,winter,4.3,no,next day air,yes,yes,17,debit card,annually
1149,34,male,pants,clothing,66,florida,m,violet,spring,2.6,no,store pickup,yes,yes,10,paypal,fortnightly
1150,21,male,jewelry,accessories,42,georgia,l,cyan,spring,3.3,no,store pickup,yes,yes,40,venmo,annually
1151,29,male,jewelry,accessories,36,kentucky,s,red,winter,2.7,no,next day air,yes,yes,50,venmo,bi-weekly
1152,41,male,blouse,clothing,86,ohio,m,gray,spring,4.2,no,express,yes,yes,24,credit card,weekly
1153,62,male,handbag,accessories,49,connecticut,m,gold,fall,4,no,standard,yes,yes,8,paypal,every 3 months
1154,27,male,shirt,clothing,41,idaho,m,pink,summer,4,no,free shipping,yes,yes,6,bank transfer,quarterly
1155,49,male,dress,clothing,82,georgia,l,cyan,spring,2.9,no,2-day shipping,yes,yes,44,credit card,bi-weekly
1156,67,male,t-shirt,clothing,53,tennessee,s,red,fall,2.6,no,express,yes,yes,47,paypal,quarterly
1157,20,male,shoes,footwear,21,hawaii,m,gold,summer,4.8,no,express,yes,yes,6,venmo,every 3 months
1158,37,male,belt,accessories,66,maryland,m,charcoal,fall,4.4,no,standard,yes,yes,11,cash,quarterly
1159,69,male,belt,accessories,89,nevada,l,orange,summer,4,no,2-day shipping,yes,yes,41,bank transfer,annually
1160,66,male,handbag,accessories,55,new hampshire,l,blue,fall,3.6,no,2-day shipping,yes,yes,46,venmo,every 3 months
1161,37,male,scarf,accessories,42,north dakota,s,blue,summer,3.2,no,next day air,yes,yes,9,venmo,bi-weekly
1162,63,male,shorts,clothing,52,oklahoma,s,orange,fall,3.1,no,2-day shipping,yes,yes,37,paypal,monthly
1163,47,male,sandals,footwear,92,north carolina,m,blue,winter,4.2,no,express,yes,yes,13,paypal,weekly
1164,26,male,pants,clothing,56,tennessee,l,white,summer,3,no,2-day shipping,yes,yes,24,debit card,monthly
1165,68,male,dress,clothing,96,montana,m,green,winter,4.2,no,standard,yes,yes,47,paypal,quarterly
1166,51,male,t-shirt,clothing,64,wisconsin,m,silver,winter,2.9,no,next day air,yes,yes,21,venmo,every 3 months
1167,48,male,dress,clothing,48,connecticut,s,lavender,winter,3.7,no,store pickup,yes,yes,22,venmo,fortnightly
1168,60,male,socks,clothing,83,new jersey,xl,beige,summer,3.6,no,free shipping,yes,yes,16,paypal,quarterly
1169,68,male,scarf,accessories,91,mississippi,l,violet,summer,3.6,no,standard,yes,yes,37,debit card,fortnightly
1170,25,male,backpack,accessories,94,wyoming,s,gray,fall,4.5,no,2-day shipping,yes,yes,3,cash,annually
1171,57,male,skirt,clothing,62,illinois,s,red,spring,3.2,no,express,yes,yes,33,cash,bi-weekly
1172,41,male,socks,clothing,55,louisiana,m,lavender,spring,3.9,no,next day air,yes,yes,15,debit card,annually
1173,59,male,coat,outerwear,68,oregon,l,peach,spring,4.6,no,store pickup,yes,yes,42,bank transfer,bi-weekly
